,차종,전장(mm),전폭(㎜),전고(㎜),축거(㎜)
1,BMW 7 Series::ActiveHybrid 7,"5,079","1,902","1,471","3,070"
2,BMW 7 Series::ActiveHybrid 7L,"5,219","1,902","1,481","3,210"
1,인피니티 JX::JX35 2WD,"4,990","1,960","1,745","2,900"
2,인피니티 JX::JX35 AWD,"4,990","1,960","1,745","2,900"
1,BMW M3::Coupe,"4,615","1,804","1,418","2,761"
1,인피니티 QX::QX56,"5,290","2,030","1,925","3,075"
1,BMW Gran Turismo::GT ED Edition,"4,998","1,901","1,559","3,070"
2,BMW Gran Turismo::GT,"4,998","1,901","1,559","3,070"
3,BMW Gran Turismo::GT xDrive,"4,998","1,901","1,559","3,070"
4,BMW Gran Turismo::GT Exclusive,"4,998","1,901","1,559","3,070"
5,BMW Gran Turismo::GT Exclusive xDrive,"4,998","1,901","1,559","3,070"
6,BMW Gran Turismo::GT 30d,"4,998","1,901","1,559","3,070"
7,BMW Gran Turismo::GT 30d xDrive,"4,998","1,901","1,559","3,070"
8,BMW Gran Turismo::GT 30d Exclusive,"4,998","1,901","1,559","3,070"
9,BMW Gran Turismo::GT 30d Exclusive xDrive,"4,998","1,901","1,559","3,070"
10,BMW Gran Turismo::GT 50i M Sport Package xDrive,"4,998","1,901","1,559","3,070"
1,BMW Z4::28i sDrive,"4,239","1,790","1,291","2,496"
2,BMW Z4::35i sDrive,"4,239","1,790","1,291","2,496"
3,BMW Z4::35is sDrive,"4,239","1,790","1,291","2,496"
4,BMW Z4::35is sDrive,"4,239","1,790","1,291","2,496"
1,BMW X1::18d xDrive,"4,454","1,798","1,545","2,760"
2,BMW X1::18d High xDrive,"4,454","1,798","1,545","2,760"
3,BMW X1::20d xDrive,"4,454","1,798","1,545","2,760"
4,BMW X1::25d xDrive,"4,454","1,798","1,545","2,760"
5,BMW X1::25d High xDrive,"4,454","1,798","1,545","2,760"
1,BMW X3::20d xDrive,"4,648","1,881","1,675","2,810"
2,BMW X3::20d High xDrive,"4,648","1,881","1,675","2,810"
3,BMW X3::20d M Sport Edition xDrive,"4,648","1,881","1,675","2,810"
4,BMW X3::28i xDrive,"4,648","1,881","1,675","2,810"
5,BMW X3::2.0 28I HIGH AUTO XDRIVE,"4,648","1,881","1,675","2,810"
6,BMW X3::30d xDrive,"4,648","1,881","1,675","2,810"
7,BMW X3::30d High xDrive,"4,648","1,881","1,675","2,810"
8,BMW X3::30d M Sport Edition xDrive,"4,648","1,881","1,675","2,810"
9,BMW X3::35d xDrive,"4,648","1,881","1,675","2,810"
10,BMW X3::35d High xDrive,"4,648","1,881","1,675","2,810"
11,BMW X3::35d M Sport Edition xDrive,"4,648","1,881","1,675","2,810"
1,BMW X5::30d xDrive,"4,857","1,993","1,776","2,933"
2,BMW X5::35i xDrive,"4,857","1,993","1,776","2,933"
3,BMW X5::40d xDrive,"4,857","1,993","1,776","2,933"
4,BMW X5::50i xDrive,"4,857","1,993","1,776","2,933"
1,BMW X6::30d xDrive,"4,877","1,983","1,690","2,933"
2,BMW X6::35i xDrive,"4,877","1,983","1,690","2,933"
3,BMW X6::40d xDrive,"4,877","1,983","1,690","2,933"
4,BMW X6::50i xDrive,"4,877","1,983","1,690","2,933"
5,BMW X6::M50d,"4,877","1,983","1,690","2,933"
6,BMW X6::4.4 M AUTO,"4,876","1,983","1,684","2,933"
1,닛산 MURANO::3.5 AWD,"4,840","1,885","1,730","2,825"
1,렉서스 CT::CT 200h 컴팩트 트랜디,"4,320","1,765","1,440","2,600"
2,렉서스 CT::CT 200h 컴팩트 럭셔리,"4,320","1,765","1,440","2,600"
3,렉서스 CT::CT 200h F-Sport,"4,320","1,765","1,440","2,600"
1,렉서스 IS::IS 250C,"4,635","1,800","1,415","2,730"
1,렉서스 ES::ES 350 Supreme,"4,900","1,820","1,450","2,820"
2,렉서스 ES::ES 350 Executive,"4,900","1,820","1,450","2,820"
3,렉서스 ES::ES 300h Primium,"4,900","1,820","1,450","2,820"
4,렉서스 ES::ES 300h Supreme,"4,900","1,820","1,450","2,820"
5,렉서스 ES::ES 300h Executive,"4,900","1,820","1,450","2,820"
1,렉서스 GS::GS 250 Supreme,"4,845","1,840","1,455","2,850"
2,렉서스 GS::GS 350 Supreme,"4,845","1,840","1,455","2,850"
3,렉서스 GS::GS 350 Executive,"4,845","1,840","1,455","2,850"
4,렉서스 GS::GS F SPORT Extreme,"4,845","1,840","1,455","2,850"
5,렉서스 GS::GS 450h Supreme,"4,845","1,840","1,455","2,850"
1,렉서스 RX::RX 350 Supreme,"4,770","1,885","1,685","2,740"
2,렉서스 RX::RX 350 Executive,"4,770","1,885","1,685","2,740"
3,렉서스 RX::RX 350 F-Sport,"4,770","1,885","1,685","2,740"
4,렉서스 RX::RX 450h Supreme,"4,770","1,885","1,685","2,740"
5,렉서스 RX::RX 450h Executive,"4,770","1,885","1,685","2,740"
6,렉서스 RX::RX 450h F-Sport,"4,770","1,885","1,685","2,740"
1,렉서스 LS::LS 460 Supreme,"5,210","1,875","1,465","3,090"
2,렉서스 LS::LS 460 AWD,"5,210","1,875","1,465","3,090"
3,렉서스 LS::LS 460L Executive (5인승),"5,210","1,875","1,465","3,090"
4,렉서스 LS::LS 600hL Executive (4인승),"5,210","1,875","1,465","3,090"
5,렉서스 LS::LS 600hL Executive (5인승),"5,210","1,875","1,465","3,090"
1,폭스바겐 Beetle::2.0 TDI DSG,"4,280","1,810","1,485","2,537"
1,폭스바겐 Scirocco::2.0 TDi R-Line,"4,250","1,820","1,395","2,578"
2,폭스바겐 Scirocco::2.0 TSi R,"4,250","1,820","1,395","2,578"
1,폭스바겐 Golf::1.4 TSI,"4,200","1,785","1,480","2,578"
2,폭스바겐 Golf::1.6 TDI BMT StyleEdition,"4,200","1,785","1,480","2,578"
3,폭스바겐 Golf::2.0 TDI StyleEdition,"4,200","1,785","1,480","2,578"
4,폭스바겐 Golf::2.0 GTD,"4,200","1,785","1,480","2,578"
5,폭스바겐 Golf::2.0 GTI,"4,200","1,785","1,480","2,578"
1,폭스바겐 Jetta::1.6 TDI DSG BLUEMOTION TECHNOLOGY,"4,645","1,780","1,485","2,651"
2,폭스바겐 Jetta::2.0 TDI DSG,"4,645","1,780","1,485","2,651"
1,폭스바겐 Passat::2.0 TDI DPF DSG,"4,870","1,835","1,485","2,803"
2,폭스바겐 Passat::2.5 TIPTRONIC,"4,870","1,835","1,485","2,803"
3,폭스바겐 Passat::2.5 Gasoline,"4,870","1,835","1,485","2,803"
1,폭스바겐 CC::2.0 TSI,"4,800","1,855","1,420","2,710"
2,폭스바겐 CC::2.0 TDI BMT,"4,800","1,855","1,420","2,710"
3,폭스바겐 CC::2.0 TDI 4MOTION,"4,800","1,855","1,420","2,710"
1,폭스바겐 Phaeton::4.2 V8 4WD AUTO 5 SEATER,"5,060","1,905","1,450","2,880"
2,폭스바겐 Phaeton::V6 3.0 TDI NWB,"5,060","1,905","1,450","2,880"
3,폭스바겐 Phaeton::V8 4.2 LWB,"5,180","1,905","1,450","3,000"
1,아우디 A3::2.0 TFSi,"4,292","1,765","1,423","2,578"
1,아우디 A4::2.0 TDi,"4,701","1,826","1,427","2,808"
2,아우디 A4::2.0 TDi Dynamic,"4,701","1,826","1,427","2,808"
3,아우디 A4::2.0 TDi Quattro,"4,701","1,826","1,427","2,808"
4,아우디 A4::2.0 TDi Quattro Dynamic,"4,701","1,826","1,427","2,808"
5,아우디 A4::2.0 TDi Quattro Prestige,"4,701","1,826","1,427","2,808"
6,아우디 A4::2.0 TFSi Quattro,"4,701","1,826","1,427","2,808"
7,아우디 A4::2.0 TFSi Quattro Dynamic,"4,701","1,826","1,427","2,808"
8,아우디 A4::2.0 TFSi Quattro Prestige,"4,701","1,826","1,427","2,808"
1,아우디 A5::2.0 TFSi Quattro,"4,626","1,854","1,372","2,751"
1,아우디 A6::2.0 TDI,"4,915","1,874","1,455","2,912"
2,아우디 A6::2.0 TDI Dynamic,"4,915","1,874","1,455","2,912"
3,아우디 A6::2.0 TFSi Quattro,"4,915","1,874","1,455","2,912"
4,아우디 A6::3.0 TFSi Quattro,"4,915","1,874","1,455","2,912"
5,아우디 A6::3.0 TFSi Quattro LED,"4,915","1,874","1,455","2,912"
6,아우디 A6::3.0 TFSi Quattro Dynamic,"4,915","1,874","1,455","2,912"
7,아우디 A6::3.0 TFSi Quattro Dynamic LED,"4,915","1,874","1,455","2,912"
8,아우디 A6::3.0 TDi Quattro,"4,915","1,874","1,455","2,912"
9,아우디 A6::3.0 TDi Quattro LED,"4,915","1,874","1,455","2,912"
10,아우디 A6::3.0 TDi Quattro Dynamic,"4,915","1,874","1,455","2,912"
11,아우디 A6::3.0 TDi Quattro Dynamic LED,"4,915","1,874","1,455","2,912"
1,아우디 A7::3.0 TFSi Quattro,"4,969","1,911","1,420","2,914"
2,아우디 A7::3.0 TFSi Quattro Dynamic,"4,969","1,911","1,420","2,914"
3,아우디 A7::3.0 TFSi Quattro Prestige,"4,969","1,911","1,420","2,914"
4,아우디 A7::3.0 TDi Quattro,"4,969","1,911","1,420","2,914"
5,아우디 A7::3.0 TDi Quattro Dynamic,"4,969","1,911","1,420","2,914"
6,아우디 A7::3.0 TDi Quattro Prestige,"4,969","1,911","1,420","2,914"
1,아우디 A8::3.0 TDi Quattro,"5,137","1,949","1,460","2,992"
2,아우디 A8::3.0 TDi Quattro LED,"5,137","1,949","1,460","2,992"
3,아우디 A8::4.2 TDI Quattro,"5,137","1,949","1,460","2,992"
1,폭스바겐 Tiguan::2.0 TDI BMT Comfort,"4,430","1,810","1,705","2,604"
2,폭스바겐 Tiguan::2.0 TDI BMT Premium,"4,430","1,810","1,705","2,604"
3,폭스바겐 Tiguan::2.0 TDI R-Line,"4,430","1,810","1,705","2,604"
1,아우디 Q3::2.0 TDi Quattro,"4,385","1,831","1,608","2,603"
1,아우디 Q5::2.0 TDI Quattro,"4,629","1,898","1,655","2,807"
2,아우디 Q5::2.0 TDI Quattro Dynamic,"4,629","1,898","1,655","2,807"
3,아우디 Q5::3.0 TDI Quattro,"4,629","1,898","1,655","2,807"
1,아우디 Q7::3.0 TDi Quattro,"5,089","1,983","1,697","3,002"
2,아우디 Q7::4.2 TDi Quattro Prestige,"5,089","1,983","1,697","3,002"
1,아우디 TT::TT 2.0 TFSi Quattro,"4,178","1,842","1,353","2,468"
2,아우디 TT::TTS 2.0 TFSi Quattro,"4,198","1,842","1,345","2,468"
1,아우디 R8::5.2 FSi Quattro,"4,435","1,930","1,252","2,650"
1,폭스바겐 Touareg::V6 TDI BMT,"4,755","1,940","1,735","2,893"
2,폭스바겐 Touareg::V8 TDI R-Line,"4,755","1,940","1,735","2,893"
1,기아 K9::PRESTIGE,"5,090","1,900","1,490","3,045"
2,기아 K9::EXECUTIVE,"5,090","1,900","1,490","3,045"
3,기아 K9::RVIP,"5,090","1,900","1,490","3,045"
1,기아 K9::EXECUTIVE,"5,090","1,900","1,490","3,045"
2,기아 K9::RVIP,"5,090","1,900","1,490","3,045"
3,기아 K9::PRESIDENT,"5,090","1,900","1,485","3,045"
1,아우디 A5::2.0 TFSi Quattro,"4,626","1,854","1,383","2,751"
1,아우디 A5::2.0 TDI Quattro,"4,712","1,854","1,391","2,810"
2,아우디 A5::2.0 TDI Quattro Dynamic,"4,712","1,854","1,391","2,810"
1,재규어 XJ::2.0P Luxury SWB,"5,127","1,899","1,456","3,032"
2,재규어 XJ::2.0P Luxury LWB,"5,252","1,899","1,456","3,157"
3,재규어 XJ::3.0D Premium Luxury SWB,"5,127","1,899","1,456","3,032"
4,재규어 XJ::3.0D Premium Luxury LWB,"5,252","1,899","1,456","3,157"
5,재규어 XJ::3.0D Premium Luxury LWB(w/o RSE),"5,252","1,899","1,456","3,157"
6,재규어 XJ::3.0SC Premium Luxury SWB,"5,127","1,899","1,456","3,032"
7,재규어 XJ::3.0SC Premium Luxury LWB,"5,252","1,899","1,456","3,157"
8,재규어 XJ::3.0 SC Portfolio LWB(AWD),"5,252","1,899","1,456","3,157"
9,재규어 XJ::5.0 SC Supersport LWB,"5,252","1,899","1,456","3,157"
10,재규어 XJ::5.0 SC Ultimate LWB,"5,252","1,899","1,456","3,157"
1,아우디 A4::S4 3.0 TFSi Quattro,"4,716","1,826","1,406","2,811"
2,아우디 A4::S4 3.0 TFSi Quattro Ver-1,"4,716","1,826","1,406","2,811"
1,아우디 A5::S5 3.0 TFSi Quattro,"4,640","1,854","1,369","2,751"
2,아우디 A5::RS5 4.2 FSi Quattro,"4,649","1,860","1,366","2,751"
3,아우디 A5::S5 3.0 TFSi Quattro Ver-1,"4,640","1,854","1,369","2,751"
4,아우디 A5::S5 3.0 TFSi Quattro Base,"4,640","1,854","1,369","2,751"
1,아우디 A6::S6 4.0 TFSi Quattro,"4,931","1,874","1,440","2,912"
1,아우디 A7::S7 4.0 TFSi Quattro,"4,980","1,911","1,408","2,914"
1,아우디 A8::3.0L TDi Quattro LED,"5,267","1,949","1,471","2,992"
2,아우디 A8::4.2L TDI Quattro (5시트),"5,267","1,949","1,471","3,122"
3,아우디 A8::4.2L TDI Quattro (4시트),"5,267","1,949","1,471","3,122"
4,아우디 A8::3.0L TFSi Quattro LED,"5,267","1,949","1,471","3,122"
5,아우디 A8::4.0L TFSI Quattro (5시트),"5,267","1,949","1,471","3,122"
6,아우디 A8::4.0L TFSI Quattro (4시트),"5,267","1,949","1,471","3,122"
7,아우디 A8::6.3L FSi Quattro,"5,267","1,949","1,471","3,122"
1,아우디 A8::S8 4.0 TFSi Quattro,"5,136","1,949","1,458","2,994"
1,아우디 TT::TT-R 2.0 TFSi Quattro,"4,178","1,842","1,353","2,468"
2,아우디 TT::TTS-R 2.0 TFSi Quattro,"4,198","1,842","1,350","2,468"
1,아우디 R8::5.2 FSi Quattro Spyder,"4,434","1,904","1,244","2,650"
2,아우디 R8::5.2 FSi Quattro GT Spyder,"4,434","1,904","1,234","2,650"
1,재규어 XK::XKR Convertible,"4,780","1,890","1,330","2,750"
2,재규어 XK::XKR-S Convertible,"4,780","1,890","1,330","2,750"
1,미니 Hatch::COOPER ORIGINAL,"3,723","1,683","1,407","2,467"
2,미니 Hatch::COOPER SE,"3,723","1,683","1,407","2,467"
3,미니 Hatch::COOPER SE BRICK LANE,"3,723","1,683","1,407","2,467"
4,미니 Hatch::COOPER,"3,723","1,683","1,407","2,467"
5,미니 Hatch::COOPER BAKER STREET,"3,723","1,683","1,407","2,467"
6,미니 Hatch::COOPER S,"3,723","1,683","1,407","2,467"
7,미니 Hatch::COOPER S BAYSWATER,"3,723","1,683","1,407","2,467"
8,미니 Hatch::COOPER S GOODWOOD,"3,729","1,683","1,407","2,467"
9,미니 Hatch::COOPER D SE,"3,723","1,683","1,407","2,467"
10,미니 Hatch::COOPER D,"3,723","1,683","1,407","2,467"
11,미니 Hatch::COOPER D BAKER STREET,"3,723","1,683","1,407","2,467"
12,미니 Hatch::COOPER SD,"3,729","1,683","1,407","2,467"
13,미니 Hatch::COOPER SD BAYSWATER,"3,729","1,683","1,407","2,467"
14,미니 Hatch::COOPER JCW,"3,730","1,683","1,407","2,467"
1,미니 Convertible::COOPER,"3,723","1,683","1,414","2,467"
2,미니 Convertible::COOPER HIGATE,"3,723","1,683","1,414","2,467"
3,미니 Convertible::COOPER S,"3,729","1,683","1,414","2,467"
4,미니 Convertible::COOPER S HIGATE,"3,729","1,683","1,414","2,467"
1,미니 Clubman::COOPER,"3,961","1,683","1,426","2,547"
2,미니 Clubman::COOPER Green Park,"3,961","1,683","1,426","2,547"
3,미니 Clubman::COOPER S,"3,961","1,683","1,432","2,547"
4,미니 Clubman::COOPER S Hyde Park,"3,961","1,683","1,432","2,547"
5,미니 Clubman::COOPER D,"3,961","1,683","1,426","2,467"
6,미니 Clubman::COOPER D Green Park,"3,961","1,683","1,426","2,467"
7,미니 Clubman::COOPER SD,"3,961","1,683","1,426","2,467"
8,미니 Clubman::COOPER SD Hyde Park,"3,961","1,683","1,426","2,467"
1,미니 Countryman::COOPER D SE,"4,097","1,789","1,561","2,595"
2,미니 Countryman::COOPER D,"4,097","1,789","1,561","2,595"
3,미니 Countryman::COOPER D All4,"4,097","1,789","1,561","2,595"
4,미니 Countryman::COOPER SD,"4,110","1,789","1,561","2,595"
5,미니 Countryman::COOPER SD All4,"4,110","1,789","1,561","2,595"
1,미니 Coupe::COOPER,"3,728","1,683","1,378","2,467"
2,미니 Coupe::COOPER S,"3,734","1,683","1,384","2,467"
3,미니 Coupe::COOPER SD,"3,734","1,683","1,384","2,467"
4,미니 Coupe::COOPER JCW,"3,758","1,683","1,385","2,467"
1,미니 Roadster::COOPER,"3,728","1,683","1,384","2,467"
2,미니 Roadster::COOPER S,"3,734","1,683","1,390","2,467"
1,푸조 208::1.6 E-HDI FELINE,"3,960","1,740","1,550","2,540"
2,푸조 208::1.4 e-HDi Allure (5door),"3,690","1,740","1,550","2,540"
3,푸조 208::1.6 e-HDi Allure (3door),"3,690","1,740","1,550","2,540"
1,푸조 308::1.6 e-HDi ECO-TURBO,"4,275","1,815","1,500","2,610"
2,푸조 308::1.6 e-HDi,"4,275","1,815","1,500","2,610"
3,푸조 308::1.6 e-HDi Pack Allure,"4,275","1,815","1,500","2,610"
4,푸조 308::1.6 e-HDi Sportium,"4,275","1,815","1,500","2,610"
1,푸조 308::1.6 e-HDi SW,"4,500","1,815","1,555","2,710"
1,푸조 308::2.0 HDi CC,"4,440","1,820","1,425","2,605"
1,푸조 508::1.6 e-HDi ECO-TURBO,"4,790","1,850","1,460","2,815"
2,푸조 508::1.6 e-HDi Active,"4,790","1,850","1,460","2,815"
3,푸조 508::2.0 HDi Allure,"4,790","1,850","1,460","2,815"
4,푸조 508::2.2 HDi GT,"4,790","1,850","1,460","2,815"
1,푸조 508::1.6 e-HDi SW Active,"4,810","1,850","1,490","2,815"
2,푸조 508::2.0 HDi SW Allure,"4,810","1,850","1,490","2,815"
1,푸조 3008::1.6 e-HDi ECO-TURBO,"4,365","1,835","1,640","2,615"
2,푸조 3008::1.6 HDi Allure,"4,365","1,835","1,640","2,615"
3,푸조 3008::1.6 e-HDi Grip,"4,365","1,835","1,640","2,615"
4,푸조 3008::2.0 HDi Allure,"4,365","1,835","1,640","2,615"
1,푸조 RCZ::1.6 THP AUTO,"4,270","1,845","1,360","2,612"
2,푸조 RCZ::RCZ Sports,"4,270","1,845","1,360","2,612"
3,푸조 RCZ::RCZ,"4,270","1,845","1,360","2,612"
4,푸조 RCZ::RCZ Dynamique,"4,270","1,845","1,360","2,612"
1,시트로엥 DS3::1.4 e-HDi Chic,"3,950","1,720","1,480","2,465"
2,시트로엥 DS3::1.6 VTi So Chic,"3,950","1,720","1,480","2,465"
3,시트로엥 DS3::1.6 e-HDi Chic,"3,950","1,720","1,480","2,465"
4,시트로엥 DS3::1.6 e-HDi So Chic,"3,950","1,720","1,480","2,465"
5,시트로엥 DS3::1.6 e-HDi So Chic+,"3,950","1,720","1,480","2,465"
1,시트로엥 DS4::1.6 e-HDi Chic,"4,275","1,810","1,525","2,610"
2,시트로엥 DS4::1.6 e-HDi So Chic,"4,275","1,810","1,525","2,610"
1,볼보 C30::D4,"4,265","1,780","1,445","2,640"
2,볼보 C30::T5,"4,265","1,780","1,445","2,640"
1,볼보 C70::T5,"4,615","1,835","1,405","2,640"
1,볼보 S60::D4,"4,630","1,865","1,480","2,775"
2,볼보 S60::D5,"4,630","1,865","1,480","2,775"
3,볼보 S60::T4 Standard,"4,630","1,865","1,480","2,775"
4,볼보 S60::T4 Premium,"4,630","1,865","1,480","2,775"
5,볼보 S60::T5,"4,630","1,865","1,480","2,775"
6,볼보 S60::T5 Premium,"4,630","1,865","1,480","2,775"
1,볼보 S80::T6 AWD EXE,"4,850","1,860","1,495","2,835"
1,볼보 V60::D3,"4,630","1,865","1,480","2,775"
2,볼보 V60::D5,"4,630","1,865","1,480","2,775"
1,닛산 GT-R::3.8 AWD,"4,670","1,895","1,370","2,780"
2,닛산 GT-R::3.8 AWD (앰버레드 내장),"4,670","1,895","1,370","2,780"
3,닛산 GT-R::3.8 AWD Super Silver,"4,670","1,895","1,370","2,780"
4,닛산 GT-R::3.8 AWD Super Silver (앰버레드 내장),"4,670","1,895","1,370","2,780"
5,닛산 GT-R::3.8 AWD 블랙 에디션,"4,670","1,895","1,370","2,780"
6,닛산 GT-R::3.8 AWD 블랙 에디션 Super Silver,"4,670","1,895","1,370","2,780"
1,볼보 XC60::D4,"4,625","1,900","1,670","2,775"
1,볼보 XC70::D5 AWD,"4,840","1,900","1,600","2,815"
1,볼보 XC90::D5 AWD,"4,807","1,909","1,781","2,857"
2,볼보 XC90::D5 R-Design,"4,807","1,909","1,781","2,857"
1,크라이슬러 300C::3.6,"5,045","1,905","1,410","3,050"
2,크라이슬러 300C::3.6 Prestige,"5,045","1,905","1,410","3,050"
3,크라이슬러 300C::3.6 AWD,"5,045","1,905","1,410","3,050"
4,크라이슬러 300C::3.0 CRD,"5,045","1,905","1,410","3,050"
5,크라이슬러 300C::6.4 SRT8,"5,045","1,935","1,410","3,079"
1,포드 Focus::2.0 디젤 Trend,"4,535","1,825","1,475","2,649"
2,포드 Focus::2.0 디젤 Sport,"4,535","1,825","1,475","2,649"
1,포드 Focus::2.0 디젤 Trend,"4,360","1,825","1,475","2,649"
2,포드 Focus::2.0 디젤 Sport,"4,360","1,825","1,475","2,649"
3,포드 Focus::2.0 디젤 Titanium,"4,360","1,825","1,475","2,649"
1,포드 FUSION::1.6L SE,"4,870","1,850","1,485","2,850"
2,포드 FUSION::2.0L SE,"4,870","1,850","1,485","2,850"
3,포드 FUSION::2.0L Titanium,"4,870","1,850","1,485","2,850"
1,포드 MUSTANG::3.7 Coupe,"4,780","1,880","1,412","2,720"
1,포드 MUSTANG::3.7 Convertible,"4,780","1,880","1,412","2,720"
1,포드 Taurus::3.5 SEL,"5,155","1,935","1,545","2,867"
1,캐딜락 ATS::럭셔리,"4,645","1,805","1,425","2,775"
2,캐딜락 ATS::프리미엄,"4,645","1,805","1,425","2,775"
3,캐딜락 ATS::AWD,"4,645","1,805","1,425","2,775"
1,포드 Escape::1.6 EcoBoost SE,"4,524","1,839","1,684","2,690"
2,포드 Escape::1.6 EcoBoost SE AWD,"4,524","1,839","1,684","2,690"
3,포드 Escape::1.6 EcoBoost SEL AWD,"4,524","1,839","1,684","2,690"
4,포드 Escape::2.0 EcoBoost SEL AWD,"4,524","1,839","1,684","2,690"
1,포드 Explorer::3.5 LIMITED 4WD AUTO,"5,005","1,995","1,805","2,860"
2,포드 Explorer::2.0 EcoBoost,"5,005","1,995","1,805","2,860"
1,링컨 MKS::3.7L,"5,222","1,928","1,565","2,868"
1,링컨 MKZ::2.0,"4,930","1,865","1,480","2,850"
2,링컨 MKZ::2.0 Panorama Moon Roof,"4,930","1,865","1,480","2,850"
1,링컨 MKX::3.7 AWD,"4,755","1,903","1,745","2,825"
1,지프 Compass::2.4 Sport,"4,440","1,810","1,670","2,640"
2,지프 Compass::2.4 Limited,"4,440","1,810","1,670","2,640"
3,지프 Compass::2.4 Black Edition,"4,440","1,810","1,670","2,640"
1,지프 Wrangler::Rubicon (2도어),"4,160","1,880","1,840","2,420"
2,지프 Wrangler::Rubicon Mopar limited (2도어),"4,160","1,880","1,840","2,420"
1,지프 Grand Cherokee::3.6 Laredo,"4,825","1,935","1,765","2,925"
2,지프 Grand Cherokee::3.6 Overland,"4,825","1,935","1,765","2,925"
3,지프 Grand Cherokee::3.0 Diesel Laredo,"4,825","1,935","1,765","2,925"
4,지프 Grand Cherokee::3.0 Diesel Overland,"4,825","1,935","1,765","2,925"
1,캐딜락 CTS::3.0 Luxury,"4,845","1,865","1,465","2,880"
2,캐딜락 CTS::3.6 Premium,"4,845","1,865","1,465","2,880"
3,캐딜락 CTS::V6.2,"4,845","1,865","1,465","2,880"
4,캐딜락 CTS::3.0 Sport Wagon,"4,865","1,865","1,465","2,880"
5,캐딜락 CTS::3.6 Coupe,"4,790","1,885","1,420","2,880"
1,캐딜락 STS::3.6,"4,985","1,845","1,465","2,957"
1,캐딜락 SRX::3.0 Luxury,"4,850","1,910","1,665","2,807"
2,캐딜락 SRX::3.0 Premium,"4,850","1,910","1,665","2,807"
1,캐딜락 Escalade::6.2 Platium Edition,"5,140","2,010","1,925","2,946"
1,캐딜락 DTS::4.6 Platium,"5,275","1,900","1,465","2,936"
1,크라이슬러 Grand Voyager::3.6,"5,175","2,000","1,750","3,080"
1,혼다 Civic::5D,"4,300","1,770","1,470","2,605"
1,재규어 XF::2.0 Luxury,"4,961","1,877","1,460","2,909"
2,재규어 XF::2.2D Luxury,"4,961","1,877","1,460","2,909"
3,재규어 XF::3.0D Luxury,"4,961","1,877","1,460","2,909"
4,재규어 XF::3.0D Premium,"4,961","1,877","1,460","2,909"
5,재규어 XF::3.0 SC Luxury,"4,961","1,877","1,460","2,909"
6,재규어 XF::3.0 SC Luxury(AWD),"4,961","1,877","1,460","2,909"
7,재규어 XF::3.0 SC AWD Premium,"4,961","1,877","1,460","2,909"
8,재규어 XF::XFR 5.0 SC,"4,961","1,877","1,460","2,909"
1,랜드로버 Freelander2::SD4 HSE,"4,500","2,005","1,740","2,660"
2,랜드로버 Freelander2::IS4 HSE,"4,500","2,005","1,740","2,660"
1,랜드로버 Discovery::3.0 SDV6 SE,"4,835","1,970","2,095","2,885"
2,랜드로버 Discovery::3.0 SDV6 HSE,"4,835","1,970","2,095","2,885"
3,랜드로버 Discovery::5.0 V8 HSE,"4,835","1,970","2,095","2,885"
1,랜드로버 Range Rover Evoque::2.2 SD4 PRESTIGE,"4,355","1,965","1,635","2,660"
2,랜드로버 Range Rover Evoque::2.2 SD4 DYNAMIC,"4,365","1,965","1,635","2,660"
3,랜드로버 Range Rover Evoque::2.0 Si4 PRESTIGE,"4,355","1,965","1,635","2,660"
4,랜드로버 Range Rover Evoque::2.0 Si4 DYNAMIC,"4,365","1,965","1,605","2,660"
1,랜드로버 RANGE ROVER SPORT::3.0 SDV6 SE,"4,790","2,004","1,785","2,745"
